workerid,rt,trial_type,name,responsetype,gender,num_objects,object,effect,actual_cause,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
35,8969,cause_effect_prior,Emily,ci_low,F,15,toy cars,rolled,<strong>Emily pushed  15 toy cars.</strong>,pushed __,13,F,10,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,8969,cause_effect_prior,Emily,ci_high,F,15,toy cars,rolled,<strong>Emily pushed  15 toy cars.</strong>,pushed __,15,F,10,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,8969,cause_effect_prior,Emily,best_guess,F,15,toy cars,rolled,<strong>Emily pushed  15 toy cars.</strong>,pushed __,15,F,10,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,9368,cause_effect_prior,Sharon,confidence,F,15,stickers,stuck,<strong>Sharon glued  15 stickers  to a piece of paper.</strong>,glued __ to a piece of paper,0.87,M,11,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,9368,cause_effect_prior,Sharon,ci_low,F,15,stickers,stuck,<strong>Sharon glued  15 stickers  to a piece of paper.</strong>,glued __ to a piece of paper,13,M,11,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,9368,cause_effect_prior,Sharon,ci_high,F,15,stickers,stuck,<strong>Sharon glued  15 stickers  to a piece of paper.</strong>,glued __ to a piece of paper,15,M,11,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,9368,cause_effect_prior,Sharon,best_guess,F,15,stickers,stuck,<strong>Sharon glued  15 stickers  to a piece of paper.</strong>,glued __ to a piece of paper,15,M,11,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,11886,cause_effect_prior,Frank,confidence,M,15,boxes,broke,<strong>Frank ran  15 boxes  over with a car.</strong>,ran __ over with a car,0.96,M,12,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,11887,cause_effect_prior,Frank,ci_low,M,15,boxes,broke,<strong>Frank ran  15 boxes  over with a car.</strong>,ran __ over with a car,15,M,12,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,11887,cause_effect_prior,Frank,ci_high,M,15,boxes,broke,<strong>Frank ran  15 boxes  over with a car.</strong>,ran __ over with a car,15,M,12,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,11887,cause_effect_prior,Frank,best_guess,M,15,boxes,broke,<strong>Frank ran  15 boxes  over with a car.</strong>,ran __ over with a car,15,M,12,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,11304,cause_effect_prior,Jack,confidence,M,15,oreos,dissolved,<strong>Jack put  15 oreos  in a bucket of water.</strong>,put __ in a bucket of water,1,F,13,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,11304,cause_effect_prior,Jack,ci_low,M,15,oreos,dissolved,<strong>Jack put  15 oreos  in a bucket of water.</strong>,put __ in a bucket of water,0,F,13,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,11304,cause_effect_prior,Jack,ci_high,M,15,oreos,dissolved,<strong>Jack put  15 oreos  in a bucket of water.</strong>,put __ in a bucket of water,15,F,13,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,11304,cause_effect_prior,Jack,best_guess,M,15,oreos,dissolved,<strong>Jack put  15 oreos  in a bucket of water.</strong>,put __ in a bucket of water,15,F,13,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,15655,cause_effect_prior,Jeffrey,confidence,M,15,books,ripped,<strong>Jeffrey used  15 books  as dog toys.</strong>,used __ as dog toys,0.74,F,14,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,15655,cause_effect_prior,Jeffrey,ci_low,M,15,books,ripped,<strong>Jeffrey used  15 books  as dog toys.</strong>,used __ as dog toys,7,F,14,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,15655,cause_effect_prior,Jeffrey,ci_high,M,15,books,ripped,<strong>Jeffrey used  15 books  as dog toys.</strong>,used __ as dog toys,15,F,14,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,15655,cause_effect_prior,Jeffrey,best_guess,M,15,books,ripped,<strong>Jeffrey used  15 books  as dog toys.</strong>,used __ as dog toys,15,F,14,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,9587,cause_effect_prior,Timothy,confidence,M,15,cars,stopped,<strong>Timothy pressed the brakes on  15 cars.</strong>,pressed the brakes on __,0.91,F,15,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,9587,cause_effect_prior,Timothy,ci_low,M,15,cars,stopped,<strong>Timothy pressed the brakes on  15 cars.</strong>,pressed the brakes on __,12,F,15,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,9587,cause_effect_prior,Timothy,ci_high,M,15,cars,stopped,<strong>Timothy pressed the brakes on  15 cars.</strong>,pressed the brakes on __,15,F,15,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,9587,cause_effect_prior,Timothy,best_guess,M,15,cars,stopped,<strong>Timothy pressed the brakes on  15 cars.</strong>,pressed the brakes on __,15,F,15,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,8059,cause_effect_prior,Raymond,confidence,M,15,diamonds,reflected the sunlight,<strong>Raymond placed  15 diamonds  in the sun.</strong>,placed __ in the sun,0.95,M,16,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,8059,cause_effect_prior,Raymond,ci_low,M,15,diamonds,reflected the sunlight,<strong>Raymond placed  15 diamonds  in the sun.</strong>,placed __ in the sun,15,M,16,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,8059,cause_effect_prior,Raymond,ci_high,M,15,diamonds,reflected the sunlight,<strong>Raymond placed  15 diamonds  in the sun.</strong>,placed __ in the sun,15,M,16,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,8059,cause_effect_prior,Raymond,best_guess,M,15,diamonds,reflected the sunlight,<strong>Raymond placed  15 diamonds  in the sun.</strong>,placed __ in the sun,15,M,16,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,16156,cause_effect_prior,Andrew,confidence,M,15,pancakes,landed flat,<strong>Andrew tossed  15 pancakes.</strong>,tossed __,1,F,17,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
35,16156,cause_effect_prior,Andrew,ci_low,M,15,pancakes,landed flat,<strong>Andrew tossed  15 pancakes.</strong>,tossed __,0,F,17,English,0,Male,25,n/a,Yes,3,Windows,800,1280,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3UJ1CZ6IZHOGM34MWSX4KBY31ZPS5I,35,Submitted,Wed May 06 07:30:42 PDT 2015,Tue May 05 14:39:40 PDT 2015,Tue May 05 14:50:42 PDT 2015,,,,,,[],{},10.94625
